STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against STs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Haryana,HISSAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,206,02_District_wise_crimes_committed_against_ST_2013.csv::206,False,UNIQUE,HISSAR,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,I&P HARYANA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,207,02_District_wise_crimes_committed_against_ST_2013.csv::207,False,UNIQUE,I&P HARYANA,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,JHAJJAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,208,02_District_wise_crimes_committed_against_ST_2013.csv::208,False,UNIQUE,JHAJJAR,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,JIND,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,209,02_District_wise_crimes_committed_against_ST_2013.csv::209,False,UNIQUE,JIND,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,KAITHAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,210,02_District_wise_crimes_committed_against_ST_2013.csv::210,False,UNIQUE,KAITHAL,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,KARNAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,211,02_District_wise_crimes_committed_against_ST_2013.csv::211,False,UNIQUE,KARNAL,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,KURUKSHETRA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,212,02_District_wise_crimes_committed_against_ST_2013.csv::212,False,UNIQUE,KURUKSHETRA,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,MAHENDRAGARH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,213,02_District_wise_crimes_committed_against_ST_2013.csv::213,False,UNIQUE,MAHENDRAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,MEWAT,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,214,02_District_wise_crimes_committed_against_ST_2013.csv::214,False,UNIQUE,MEWAT,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,PALWAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,215,02_District_wise_crimes_committed_against_ST_2013.csv::215,False,UNIQUE,PALWAL,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,PANCHKULA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,216,02_District_wise_crimes_committed_against_ST_2013.csv::216,False,UNIQUE,PANCHKULA,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,PANIPAT,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,217,02_District_wise_crimes_committed_against_ST_2013.csv::217,False,UNIQUE,PANIPAT,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,REWARI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,218,02_District_wise_crimes_committed_against_ST_2013.csv::218,False,UNIQUE,REWARI,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,ROHTAK,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,219,02_District_wise_crimes_committed_against_ST_2013.csv::219,False,UNIQUE,ROHTAK,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,SIRSA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,220,02_District_wise_crimes_committed_against_ST_2013.csv::220,False,UNIQUE,SIRSA,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,SONIPAT,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,221,02_District_wise_crimes_committed_against_ST_2013.csv::221,False,UNIQUE,SONIPAT,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,YAMUNANAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,222,02_District_wise_crimes_committed_against_ST_2013.csv::222,False,UNIQUE,YAMUNANAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Haryana,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,223,02_District_wise_crimes_committed_against_ST_2013.csv::223,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,BADDIPOLICEDIST,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,224,02_District_wise_crimes_committed_against_ST_2013.csv::224,False,UNIQUE,BADDIPOLICEDIST,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,BILASPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,225,02_District_wise_crimes_committed_against_ST_2013.csv::225,False,UNIQUE,BILASPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,CHAMBA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,226,02_District_wise_crimes_committed_against_ST_2013.csv::226,False,UNIQUE,CHAMBA,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,CID,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,227,02_District_wise_crimes_committed_against_ST_2013.csv::227,False,UNIQUE,CID,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,228,02_District_wise_crimes_committed_against_ST_2013.csv::228,False,UNIQUE,G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,HAMIRPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,229,02_District_wise_crimes_committed_against_ST_2013.csv::229,False,UNIQUE,HAMIRPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,KANGRA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,230,02_District_wise_crimes_committed_against_ST_2013.csv::230,False,UNIQUE,KANGRA,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,KINNAUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,231,02_District_wise_crimes_committed_against_ST_2013.csv::231,False,UNIQUE,KINNAUR,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,KULLU,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,232,02_District_wise_crimes_committed_against_ST_2013.csv::232,False,UNIQUE,KULLU,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,LAHAUL-SPITI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,233,02_District_wise_crimes_committed_against_ST_2013.csv::233,False,UNIQUE,LAHAUL-SPITI,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,MANDI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,234,02_District_wise_crimes_committed_against_ST_2013.csv::234,False,UNIQUE,MANDI,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,SHIMLA,2013,0,0,0,0,0,0,0,0,2,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,235,02_District_wise_crimes_committed_against_ST_2013.csv::235,False,UNIQUE,SHIMLA,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,SIRMAUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,236,02_District_wise_crimes_committed_against_ST_2013.csv::236,False,UNIQUE,SIRMAUR,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,SOLAN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,237,02_District_wise_crimes_committed_against_ST_2013.csv::237,False,UNIQUE,SOLAN,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,UNA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,238,02_District_wise_crimes_committed_against_ST_2013.csv::238,False,UNIQUE,UNA,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,2,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,239,02_District_wise_crimes_committed_against_ST_2013.csv::239,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,ANANTNAG,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,240,02_District_wise_crimes_committed_against_ST_2013.csv::240,False,UNIQUE,ANANTNAG,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,AWANTIPORA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,241,02_District_wise_crimes_committed_against_ST_2013.csv::241,False,UNIQUE,AWANTIPORA,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,BANDIPORA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,242,02_District_wise_crimes_committed_against_ST_2013.csv::242,False,UNIQUE,BANDIPORA,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,BARAMULLA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,243,02_District_wise_crimes_committed_against_ST_2013.csv::243,False,UNIQUE,BARAMULLA,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,BUDGAM,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,244,02_District_wise_crimes_committed_against_ST_2013.csv::244,False,UNIQUE,BUDGAM,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,CRIME JAMMU,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,245,02_District_wise_crimes_committed_against_ST_2013.csv::245,False,UNIQUE,CRIME JAMMU,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,CRIME SRINAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,246,02_District_wise_crimes_committed_against_ST_2013.csv::246,False,UNIQUE,CRIME SRINAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,DODA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,247,02_District_wise_crimes_committed_against_ST_2013.csv::247,False,UNIQUE,DODA,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,GANDERBAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,248,02_District_wise_crimes_committed_against_ST_2013.csv::248,False,UNIQUE,GANDERBAL,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,HANDWARA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,249,02_District_wise_crimes_committed_against_ST_2013.csv::249,False,UNIQUE,HANDWARA,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,JAMMU,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,250,02_District_wise_crimes_committed_against_ST_2013.csv::250,False,UNIQUE,JAMMU,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,KARGIL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,251,02_District_wise_crimes_committed_against_ST_2013.csv::251,False,UNIQUE,KARGIL,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,KATHUA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,252,02_District_wise_crimes_committed_against_ST_2013.csv::252,False,UNIQUE,KATHUA,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,KISHTWAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,253,02_District_wise_crimes_committed_against_ST_2013.csv::253,False,UNIQUE,KISHTWAR,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,KULGAM,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,254,02_District_wise_crimes_committed_against_ST_2013.csv::254,False,UNIQUE,KULGAM,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,KUPWARA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,255,02_District_wise_crimes_committed_against_ST_2013.csv::255,False,UNIQUE,KUPWARA,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,LEH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,256,02_District_wise_crimes_committed_against_ST_2013.csv::256,False,UNIQUE,LEH,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,POONCH,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,257,02_District_wise_crimes_committed_against_ST_2013.csv::257,False,UNIQUE,POONCH,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,PULWAMA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,258,02_District_wise_crimes_committed_against_ST_2013.csv::258,False,UNIQUE,PULWAMA,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,RAILWAYS JAMMU,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,259,02_District_wise_crimes_committed_against_ST_2013.csv::259,False,UNIQUE,RAILWAYS JAMMU,SPECIAL_UNIT,VALID
Jammu & Kashmir,RAILWAYS KASHMIR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,260,02_District_wise_crimes_committed_against_ST_2013.csv::260,False,UNIQUE,RAILWAYS KASHMIR,SPECIAL_UNIT,VALID
Jammu & Kashmir,RAILWAYS KATRA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,261,02_District_wise_crimes_committed_against_ST_2013.csv::261,False,UNIQUE,RAILWAYS KATRA,SPECIAL_UNIT,VALID
Jammu & Kashmir,RAJOURI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,262,02_District_wise_crimes_committed_against_ST_2013.csv::262,False,UNIQUE,RAJOURI,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,RAMBAN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,263,02_District_wise_crimes_committed_against_ST_2013.csv::263,False,UNIQUE,RAMBAN,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,REASI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,264,02_District_wise_crimes_committed_against_ST_2013.csv::264,False,UNIQUE,REASI,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,SAMBA,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,265,02_District_wise_crimes_committed_against_ST_2013.csv::265,False,UNIQUE,SAMBA,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,SHOPIAN,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,266,02_District_wise_crimes_committed_against_ST_2013.csv::266,False,UNIQUE,SHOPIAN,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,SOPORE,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,267,02_District_wise_crimes_committed_against_ST_2013.csv::267,False,UNIQUE,SOPORE,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,SRINAGAR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,268,02_District_wise_crimes_committed_against_ST_2013.csv::268,False,UNIQUE,SRINAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,UDHAMPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,269,02_District_wise_crimes_committed_against_ST_2013.csv::269,False,UNIQUE,UDHAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,270,02_District_wise_crimes_committed_against_ST_2013.csv::270,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,BOKARO,2013,0,0,0,0,0,0,0,0,4,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,271,02_District_wise_crimes_committed_against_ST_2013.csv::271,False,UNIQUE,BOKARO,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,CHAIBASA,2013,0,0,0,0,0,0,0,0,8,8,ST,02_District_wise_crimes_committed_against_ST_2013.csv,272,02_District_wise_crimes_committed_against_ST_2013.csv::272,False,UNIQUE,CHAIBASA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,CHATRA,2013,0,0,0,0,0,0,0,0,2,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,273,02_District_wise_crimes_committed_against_ST_2013.csv::273,False,UNIQUE,CHATRA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,DEOGHAR,2013,0,0,0,0,0,0,1,0,1,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,274,02_District_wise_crimes_committed_against_ST_2013.csv::274,False,UNIQUE,DEOGHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,DHANBAD,2013,0,0,0,0,0,0,2,0,4,2,ST,02_District_wise_crimes_committed_against_ST_2013.csv,275,02_District_wise_crimes_committed_against_ST_2013.csv::275,False,UNIQUE,DHANBAD,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,DHANBAD RLY.,2013,0,0,0,0,0,0,0,0,1,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv,276,02_District_wise_crimes_committed_against_ST_2013.csv::276,False,UNIQUE,DHANBAD RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,DUMKA,2013,0,0,0,0,0,0,1,0,7,6,ST,02_District_wise_crimes_committed_against_ST_2013.csv,277,02_District_wise_crimes_committed_against_ST_2013.csv::277,False,UNIQUE,DUMKA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,GARHWA,2013,0,2,0,0,0,0,7,0,14,5,ST,02_District_wise_crimes_committed_against_ST_2013.csv,278,02_District_wise_crimes_committed_against_ST_2013.csv::278,False,UNIQUE,GARHWA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,GIRIDIH,2013,1,1,1,0,0,0,0,0,5,20,ST,02_District_wise_crimes_committed_against_ST_2013.csv,279,02_District_wise_crimes_committed_against_ST_2013.csv::279,False,UNIQUE,GIRIDIH,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,GODDA,2013,0,0,0,0,0,0,0,0,7,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,280,02_District_wise_crimes_committed_against_ST_2013.csv::280,False,UNIQUE,GODDA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,GUMLA,2013,0,6,6,0,0,0,7,0,19,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,281,02_District_wise_crimes_committed_against_ST_2013.csv::281,False,UNIQUE,GUMLA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,HAZARIBAGH,2013,0,0,0,0,0,0,0,0,8,7,ST,02_District_wise_crimes_committed_against_ST_2013.csv,282,02_District_wise_crimes_committed_against_ST_2013.csv::282,False,UNIQUE,HAZARIBAGH,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,JAMSHEDPUR,2013,0,3,0,0,0,1,22,0,46,20,ST,02_District_wise_crimes_committed_against_ST_2013.csv,283,02_District_wise_crimes_committed_against_ST_2013.csv::283,False,UNIQUE,JAMSHEDPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,JAMSHEDPUR RLY.,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,284,02_District_wise_crimes_committed_against_ST_2013.csv::284,False,UNIQUE,JAMSHEDPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,JAMTARA,2013,0,1,0,0,0,0,5,0,19,18,ST,02_District_wise_crimes_committed_against_ST_2013.csv,285,02_District_wise_crimes_committed_against_ST_2013.csv::285,False,UNIQUE,JAMTARA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,KHUNTI,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,286,02_District_wise_crimes_committed_against_ST_2013.csv::286,False,UNIQUE,KHUNTI,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,KODERMA,2013,0,0,0,0,0,0,1,0,1,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,287,02_District_wise_crimes_committed_against_ST_2013.csv::287,False,UNIQUE,KODERMA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,LATEHAR,2013,0,0,0,0,0,0,0,0,8,8,ST,02_District_wise_crimes_committed_against_ST_2013.csv,288,02_District_wise_crimes_committed_against_ST_2013.csv::288,False,UNIQUE,LATEHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,LOHARDAGGA,2013,0,0,0,0,0,0,0,0,6,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,289,02_District_wise_crimes_committed_against_ST_2013.csv::289,False,UNIQUE,LOHARDAGGA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,PAKUR,2013,0,0,0,0,0,0,0,0,3,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,290,02_District_wise_crimes_committed_against_ST_2013.csv::290,False,UNIQUE,PAKUR,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,PALAMU,2013,0,0,0,0,0,0,7,0,7,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,291,02_District_wise_crimes_committed_against_ST_2013.csv::291,False,UNIQUE,PALAMU,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,RAMGARH,2013,0,0,0,0,0,0,6,0,10,8,ST,02_District_wise_crimes_committed_against_ST_2013.csv,292,02_District_wise_crimes_committed_against_ST_2013.csv::292,False,UNIQUE,RAMGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,RANCHI,2013,0,0,0,0,0,0,3,0,8,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,293,02_District_wise_crimes_committed_against_ST_2013.csv::293,False,UNIQUE,RANCHI,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,SAHEBGANJ,2013,0,0,0,0,0,0,6,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2013.csv,294,02_District_wise_crimes_committed_against_ST_2013.csv::294,False,UNIQUE,SAHEBGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,SARAIKELA,2013,0,2,0,0,0,0,3,0,5,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,295,02_District_wise_crimes_committed_against_ST_2013.csv::295,False,UNIQUE,SARAIKELA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,SIMDEGA,2013,0,0,0,0,0,0,0,0,2,2,ST,02_District_wise_crimes_committed_against_ST_2013.csv,296,02_District_wise_crimes_committed_against_ST_2013.csv::296,False,UNIQUE,SIMDEGA,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,ZZ TOTAL,2013,1,15,7,0,0,1,71,0,195,106,ST,02_District_wise_crimes_committed_against_ST_2013.csv,297,02_District_wise_crimes_committed_against_ST_2013.csv::297,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,BAGALKOT,2013,2,0,0,0,0,0,0,0,11,11,ST,02_District_wise_crimes_committed_against_ST_2013.csv,298,02_District_wise_crimes_committed_against_ST_2013.csv::298,False,UNIQUE,BAGALKOT,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,BANGALORE COMMR.,2013,0,0,0,0,0,0,1,0,8,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,299,02_District_wise_crimes_committed_against_ST_2013.csv::299,False,UNIQUE,BANGALORE COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,BANGALORE RURAL,2013,0,0,0,0,0,0,6,0,13,7,ST,02_District_wise_crimes_committed_against_ST_2013.csv,300,02_District_wise_crimes_committed_against_ST_2013.csv::300,False,UNIQUE,BANGALORE RURAL,SPECIAL_UNIT,VALID
Karnataka,BELGAUM,2013,0,1,0,0,0,0,0,0,10,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,301,02_District_wise_crimes_committed_against_ST_2013.csv::301,False,UNIQUE,BELGAUM,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,BELLARY,2013,0,0,0,0,0,0,0,0,17,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,302,02_District_wise_crimes_committed_against_ST_2013.csv::302,False,UNIQUE,BELLARY,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,BIDAR,2013,0,0,0,0,0,0,0,0,1,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,303,02_District_wise_crimes_committed_against_ST_2013.csv::303,False,UNIQUE,BIDAR,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,BIJAPUR,2013,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2013.csv,304,02_District_wise_crimes_committed_against_ST_2013.csv::304,False,UNIQUE,BIJAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,CBPURA,2013,0,2,0,0,0,0,0,0,13,11,ST,02_District_wise_crimes_committed_against_ST_2013.csv,305,02_District_wise_crimes_committed_against_ST_2013.csv::305,False,UNIQUE,CBPURA,DISTRICT_OR_REPORTING_UNIT,VALID
