STATE,DISTRICT,YEAR,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Andhra Pradesh,ADILABAD,2013,61,47,12,197,138,464,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,0,42_District_wise_crimes_committed_against_women_2013.csv::0,False,UNIQUE,ADILABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,ANANTAPUR,2013,28,84,23,337,43,161,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,1,42_District_wise_crimes_committed_against_women_2013.csv::1,False,UNIQUE,ANANTAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,CHITTOOR,2013,31,27,13,119,84,435,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,2,42_District_wise_crimes_committed_against_women_2013.csv::2,False,UNIQUE,CHITTOOR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,CUDDAPAH,2013,19,50,9,318,163,207,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,3,42_District_wise_crimes_committed_against_women_2013.csv::3,False,UNIQUE,CUDDAPAH,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,CYBERABAD,2013,138,129,43,350,338,1526,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,4,42_District_wise_crimes_committed_against_women_2013.csv::4,False,UNIQUE,CYBERABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,EAST GODAVARI,2013,74,33,15,352,222,483,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,5,42_District_wise_crimes_committed_against_women_2013.csv::5,False,UNIQUE,EAST GODAVARI,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,GUNTAKAL RLY.,2013,0,0,0,3,2,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,6,42_District_wise_crimes_committed_against_women_2013.csv::6,False,UNIQUE,GUNTAKAL RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,GUNTUR,2013,38,54,16,296,135,608,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,7,42_District_wise_crimes_committed_against_women_2013.csv::7,False,UNIQUE,GUNTUR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,GUNTUR URBAN,2013,28,34,7,124,93,326,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,8,42_District_wise_crimes_committed_against_women_2013.csv::8,False,UNIQUE,GUNTUR URBAN,SPECIAL_UNIT,VALID
Andhra Pradesh,HYDERABAD CITY,2013,101,52,39,225,90,1480,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,9,42_District_wise_crimes_committed_against_women_2013.csv::9,False,UNIQUE,HYDERABAD CITY,SPECIAL_UNIT,VALID
Andhra Pradesh,KARIMNAGAR,2013,57,103,39,354,276,670,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,10,42_District_wise_crimes_committed_against_women_2013.csv::10,False,UNIQUE,KARIMNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,KHAMMAM,2013,100,104,15,254,297,768,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,11,42_District_wise_crimes_committed_against_women_2013.csv::11,False,UNIQUE,KHAMMAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,KRISHNA,2013,58,37,14,387,274,708,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,12,42_District_wise_crimes_committed_against_women_2013.csv::12,False,UNIQUE,KRISHNA,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,KURNOOL,2013,26,50,11,374,199,203,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,13,42_District_wise_crimes_committed_against_women_2013.csv::13,False,UNIQUE,KURNOOL,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,MAHABOOBNAGAR,2013,117,63,33,219,98,234,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,14,42_District_wise_crimes_committed_against_women_2013.csv::14,False,UNIQUE,MAHABOOBNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,MEDAK,2013,64,38,25,169,73,476,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,15,42_District_wise_crimes_committed_against_women_2013.csv::15,False,UNIQUE,MEDAK,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,NALGONDA,2013,77,110,27,367,313,327,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,16,42_District_wise_crimes_committed_against_women_2013.csv::16,False,UNIQUE,NALGONDA,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,NELLORE,2013,26,81,8,263,221,374,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,17,42_District_wise_crimes_committed_against_women_2013.csv::17,False,UNIQUE,NELLORE,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,NIZAMABAD,2013,49,33,17,142,295,732,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,18,42_District_wise_crimes_committed_against_women_2013.csv::18,False,UNIQUE,NIZAMABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,PRAKASHAM,2013,39,57,8,298,26,484,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,19,42_District_wise_crimes_committed_against_women_2013.csv::19,False,UNIQUE,PRAKASHAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,RAJAHMUNDRY,2013,14,4,2,67,68,209,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,20,42_District_wise_crimes_committed_against_women_2013.csv::20,False,UNIQUE,RAJAHMUNDRY,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,RANGA REDDY,2013,37,25,14,69,23,168,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,21,42_District_wise_crimes_committed_against_women_2013.csv::21,False,UNIQUE,RANGA REDDY,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,SECUNDERABAD RLY.,2013,0,2,0,11,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,22,42_District_wise_crimes_committed_against_women_2013.csv::22,False,UNIQUE,SECUNDERABAD RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,SRIKAKULAM,2013,42,23,3,207,129,361,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,23,42_District_wise_crimes_committed_against_women_2013.csv::23,False,UNIQUE,SRIKAKULAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,TIRUPATHI URBAN,2013,10,15,7,45,31,133,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,24,42_District_wise_crimes_committed_against_women_2013.csv::24,False,UNIQUE,TIRUPATHI URBAN,SPECIAL_UNIT,VALID
Andhra Pradesh,VIJAYAWADA CITY,2013,48,45,12,249,456,1227,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,25,42_District_wise_crimes_committed_against_women_2013.csv::25,False,UNIQUE,VIJAYAWADA CITY,SPECIAL_UNIT,VALID
Andhra Pradesh,VIJAYAWADA RLY.,2013,1,1,2,6,5,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,26,42_District_wise_crimes_committed_against_women_2013.csv::26,False,UNIQUE,VIJAYAWADA RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,VISAKHA RURAL,2013,32,23,8,139,79,210,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,27,42_District_wise_crimes_committed_against_women_2013.csv::27,False,UNIQUE,VISAKHA RURAL,SPECIAL_UNIT,VALID
Andhra Pradesh,VISAKHAPATNAM,2013,67,50,8,149,100,548,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,28,42_District_wise_crimes_committed_against_women_2013.csv::28,False,UNIQUE,VISAKHAPATNAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,VIZIANAGARAM,2013,42,25,10,165,95,383,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,29,42_District_wise_crimes_committed_against_women_2013.csv::29,False,UNIQUE,VIZIANAGARAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,WARANGAL,2013,52,63,20,206,10,129,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,30,42_District_wise_crimes_committed_against_women_2013.csv::30,False,UNIQUE,WARANGAL,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,WARANGAL URBAN,2013,36,47,16,127,81,195,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,31,42_District_wise_crimes_committed_against_women_2013.csv::31,False,UNIQUE,WARANGAL URBAN,SPECIAL_UNIT,VALID
Andhra Pradesh,WEST GODAVARI,2013,123,86,16,342,245,855,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,32,42_District_wise_crimes_committed_against_women_2013.csv::32,False,UNIQUE,WEST GODAVARI,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,ZZ TOTAL,2013,1635,1595,492,6930,4702,15084,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,33,42_District_wise_crimes_committed_against_women_2013.csv::33,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,ANJAW,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,34,42_District_wise_crimes_committed_against_women_2013.csv::34,False,UNIQUE,ANJAW,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,CHANGLANG,2013,5,5,0,2,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,35,42_District_wise_crimes_committed_against_women_2013.csv::35,False,UNIQUE,CHANGLANG,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,DIBANG VALLEY,2013,0,1,0,2,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,36,42_District_wise_crimes_committed_against_women_2013.csv::36,False,UNIQUE,DIBANG VALLEY,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,K/KUMEY,2013,0,1,0,1,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,37,42_District_wise_crimes_committed_against_women_2013.csv::37,False,UNIQUE,K/KUMEY,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,KAMENG EAST,2013,2,12,0,6,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,38,42_District_wise_crimes_committed_against_women_2013.csv::38,False,UNIQUE,KAMENG EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,KAMENG WEST,2013,2,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,39,42_District_wise_crimes_committed_against_women_2013.csv::39,False,UNIQUE,KAMENG WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,LOHIT,2013,10,22,0,10,0,2,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,40,42_District_wise_crimes_committed_against_women_2013.csv::40,False,UNIQUE,LOHIT,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,LONGDING,2013,1,2,0,2,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,41,42_District_wise_crimes_committed_against_women_2013.csv::41,False,UNIQUE,LONGDING,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,PAPUM PARE,2013,18,22,0,24,1,20,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,42,42_District_wise_crimes_committed_against_women_2013.csv::42,False,UNIQUE,PAPUM PARE,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,RURAL,2013,3,5,0,5,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,43,42_District_wise_crimes_committed_against_women_2013.csv::43,False,UNIQUE,RURAL,SPECIAL_UNIT,VALID
Arunachal Pradesh,SIANG EAST,2013,10,2,0,6,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,44,42_District_wise_crimes_committed_against_women_2013.csv::44,False,UNIQUE,SIANG EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,SIANG UPPER,2013,0,2,0,4,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,45,42_District_wise_crimes_committed_against_women_2013.csv::45,False,UNIQUE,SIANG UPPER,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,SIANG WEST,2013,7,6,0,9,2,3,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,46,42_District_wise_crimes_committed_against_women_2013.csv::46,False,UNIQUE,SIANG WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,SUBANSIRI LOWER,2013,5,0,0,3,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,47,42_District_wise_crimes_committed_against_women_2013.csv::47,False,UNIQUE,SUBANSIRI LOWER,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,SUBANSIRI UPPER,2013,10,2,0,8,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,48,42_District_wise_crimes_committed_against_women_2013.csv::48,False,UNIQUE,SUBANSIRI UPPER,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,TAWANG,2013,2,1,0,6,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,49,42_District_wise_crimes_committed_against_women_2013.csv::49,False,UNIQUE,TAWANG,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,TIRAP,2013,0,2,0,5,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,50,42_District_wise_crimes_committed_against_women_2013.csv::50,False,UNIQUE,TIRAP,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,UPPER DIBANG VALLEY,2013,0,1,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,51,42_District_wise_crimes_committed_against_women_2013.csv::51,False,UNIQUE,UPPER DIBANG VALLEY,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,ZZ TOTAL,2013,75,86,0,93,3,29,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,52,42_District_wise_crimes_committed_against_women_2013.csv::52,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,BAKSA,2013,20,46,1,9,0,32,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,53,42_District_wise_crimes_committed_against_women_2013.csv::53,False,UNIQUE,BAKSA,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,BARPETA,2013,148,348,18,341,0,1016,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,54,42_District_wise_crimes_committed_against_women_2013.csv::54,False,UNIQUE,BARPETA,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,BIEO,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,55,42_District_wise_crimes_committed_against_women_2013.csv::55,False,UNIQUE,BIEO,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,BONGAIGAON,2013,68,95,9,4,0,100,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,56,42_District_wise_crimes_committed_against_women_2013.csv::56,False,UNIQUE,BONGAIGAON,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,C.I.D.,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,57,42_District_wise_crimes_committed_against_women_2013.csv::57,False,UNIQUE,C.I.D.,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,CACHAR,2013,79,221,12,25,0,537,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,58,42_District_wise_crimes_committed_against_women_2013.csv::58,False,UNIQUE,CACHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,CHIRANG,2013,30,50,1,21,0,78,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,59,42_District_wise_crimes_committed_against_women_2013.csv::59,False,UNIQUE,CHIRANG,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,DARRANG,2013,92,145,3,239,0,378,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,60,42_District_wise_crimes_committed_against_women_2013.csv::60,False,UNIQUE,DARRANG,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,DHEMAJI,2013,42,70,1,77,0,85,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,61,42_District_wise_crimes_committed_against_women_2013.csv::61,False,UNIQUE,DHEMAJI,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,DHUBRI,2013,190,350,9,452,11,1080,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,62,42_District_wise_crimes_committed_against_women_2013.csv::62,False,UNIQUE,DHUBRI,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,DIBRUGARH,2013,65,108,0,151,0,239,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,63,42_District_wise_crimes_committed_against_women_2013.csv::63,False,UNIQUE,DIBRUGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,G.R.P.,2013,0,6,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,64,42_District_wise_crimes_committed_against_women_2013.csv::64,False,UNIQUE,G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,GOALPARA,2013,73,103,7,89,0,326,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,65,42_District_wise_crimes_committed_against_women_2013.csv::65,False,UNIQUE,GOALPARA,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,GOLAGHAT,2013,85,181,3,76,0,284,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,66,42_District_wise_crimes_committed_against_women_2013.csv::66,False,UNIQUE,GOLAGHAT,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,GUWAHATI CITY,2013,103,432,15,207,0,561,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,67,42_District_wise_crimes_committed_against_women_2013.csv::67,False,UNIQUE,GUWAHATI CITY,SPECIAL_UNIT,VALID
Assam,HAILAKANDI,2013,60,71,2,7,0,169,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,68,42_District_wise_crimes_committed_against_women_2013.csv::68,False,UNIQUE,HAILAKANDI,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,HAMREN,2013,14,9,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,69,42_District_wise_crimes_committed_against_women_2013.csv::69,False,UNIQUE,HAMREN,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,JORHAT,2013,79,160,0,117,0,307,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,70,42_District_wise_crimes_committed_against_women_2013.csv::70,False,UNIQUE,JORHAT,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,KAMRUP,2013,66,154,3,86,0,305,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,71,42_District_wise_crimes_committed_against_women_2013.csv::71,False,UNIQUE,KAMRUP,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,KARBI ANGLONG,2013,8,43,0,16,0,39,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,72,42_District_wise_crimes_committed_against_women_2013.csv::72,False,UNIQUE,KARBI ANGLONG,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,KARIMGANJ,2013,44,108,9,9,0,266,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,73,42_District_wise_crimes_committed_against_women_2013.csv::73,False,UNIQUE,KARIMGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,KOKRAJHAR,2013,32,79,5,32,0,134,2,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,74,42_District_wise_crimes_committed_against_women_2013.csv::74,False,UNIQUE,KOKRAJHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,LAKHIMPUR,2013,59,123,3,55,0,300,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,75,42_District_wise_crimes_committed_against_women_2013.csv::75,False,UNIQUE,LAKHIMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,MORIGAON,2013,76,123,8,45,0,271,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,76,42_District_wise_crimes_committed_against_women_2013.csv::76,False,UNIQUE,MORIGAON,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,N.C.HILLS,2013,5,24,3,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,77,42_District_wise_crimes_committed_against_women_2013.csv::77,False,UNIQUE,N.C.HILLS,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,NAGAON,2013,190,438,23,103,3,1120,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,78,42_District_wise_crimes_committed_against_women_2013.csv::78,False,UNIQUE,NAGAON,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,NALBARI,2013,44,90,3,84,0,178,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,79,42_District_wise_crimes_committed_against_women_2013.csv::79,False,UNIQUE,NALBARI,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,R.P.O.,2013,9,3,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,80,42_District_wise_crimes_committed_against_women_2013.csv::80,False,UNIQUE,R.P.O.,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,SIBSAGAR,2013,60,179,5,53,0,311,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,81,42_District_wise_crimes_committed_against_women_2013.csv::81,False,UNIQUE,SIBSAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,SONITPUR,2013,99,205,15,34,0,300,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,82,42_District_wise_crimes_committed_against_women_2013.csv::82,False,UNIQUE,SONITPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,STF,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,83,42_District_wise_crimes_committed_against_women_2013.csv::83,False,UNIQUE,STF,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,TINSUKIA,2013,77,201,7,34,0,140,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,84,42_District_wise_crimes_committed_against_women_2013.csv::84,False,UNIQUE,TINSUKIA,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,UDALGURI,2013,20,57,5,43,0,80,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,85,42_District_wise_crimes_committed_against_women_2013.csv::85,False,UNIQUE,UDALGURI,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,ZZ TOTAL,2013,1937,4222,170,2409,14,8636,2,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,86,42_District_wise_crimes_committed_against_women_2013.csv::86,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,ARARIA,2013,52,90,12,10,0,19,5,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,87,42_District_wise_crimes_committed_against_women_2013.csv::87,False,UNIQUE,ARARIA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,ARWAL,2013,6,32,15,3,0,30,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,88,42_District_wise_crimes_committed_against_women_2013.csv::88,False,UNIQUE,ARWAL,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,AURANGABAD,2013,19,52,28,37,0,141,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,89,42_District_wise_crimes_committed_against_women_2013.csv::89,False,UNIQUE,AURANGABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BAGAHA,2013,15,64,14,17,0,55,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,90,42_District_wise_crimes_committed_against_women_2013.csv::90,False,UNIQUE,BAGAHA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BANKA,2013,33,69,28,1,1,69,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,91,42_District_wise_crimes_committed_against_women_2013.csv::91,False,UNIQUE,BANKA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BEGUSARAI,2013,24,125,28,55,0,93,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,92,42_District_wise_crimes_committed_against_women_2013.csv::92,False,UNIQUE,BEGUSARAI,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BETTIAH,2013,39,154,26,0,0,148,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,93,42_District_wise_crimes_committed_against_women_2013.csv::93,False,UNIQUE,BETTIAH,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BHABHUA,2013,16,52,27,0,0,49,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,94,42_District_wise_crimes_committed_against_women_2013.csv::94,False,UNIQUE,BHABHUA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BHAGALPUR,2013,51,123,19,40,0,115,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,95,42_District_wise_crimes_committed_against_women_2013.csv::95,False,UNIQUE,BHAGALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BHOJPUR,2013,23,93,38,3,0,137,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,96,42_District_wise_crimes_committed_against_women_2013.csv::96,False,UNIQUE,BHOJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,BUXAR,2013,16,63,9,29,0,78,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,97,42_District_wise_crimes_committed_against_women_2013.csv::97,False,UNIQUE,BUXAR,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,DARBHANGA,2013,38,196,33,4,1,343,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,98,42_District_wise_crimes_committed_against_women_2013.csv::98,False,UNIQUE,DARBHANGA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,GAYA,2013,45,175,37,0,0,212,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,99,42_District_wise_crimes_committed_against_women_2013.csv::99,False,UNIQUE,GAYA,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,GOPALGANJ,2013,11,85,33,0,0,143,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,100,42_District_wise_crimes_committed_against_women_2013.csv::100,False,UNIQUE,GOPALGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,JAMALPUR RLY.,2013,1,0,0,0,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,101,42_District_wise_crimes_committed_against_women_2013.csv::101,False,UNIQUE,JAMALPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Bihar,JAMUI,2013,24,37,19,2,0,104,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,102,42_District_wise_crimes_committed_against_women_2013.csv::102,False,UNIQUE,JAMUI,DISTRICT_OR_REPORTING_UNIT,VALID
