STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against STs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
MAHARASHTRA,SINDHUDURG,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,389,02_District_wise_crimes_committed_against_ST_2001_2012.csv::389,False,UNIQUE,SINDHUDURG,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SOLAPUR COMMR.,2001,0,0,0,0,0,0,0,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,390,02_District_wise_crimes_committed_against_ST_2001_2012.csv::390,False,UNIQUE,SOLAPUR COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,SOLAPUR RURAL,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,391,02_District_wise_crimes_committed_against_ST_2001_2012.csv::391,False,UNIQUE,SOLAPUR RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,THANE COMMR.,2001,0,0,0,0,0,0,0,0,2,4,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,392,02_District_wise_crimes_committed_against_ST_2001_2012.csv::392,False,UNIQUE,THANE COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,THANE RURAL,2001,0,9,2,0,0,1,6,0,7,19,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,393,02_District_wise_crimes_committed_against_ST_2001_2012.csv::393,False,UNIQUE,THANE RURAL,SPECIAL_UNIT,VALID
MAHARASHTRA,WARDHA,2001,0,2,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,394,02_District_wise_crimes_committed_against_ST_2001_2012.csv::394,False,UNIQUE,WARDHA,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,WASHIM,2001,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,395,02_District_wise_crimes_committed_against_ST_2001_2012.csv::395,False,UNIQUE,WASHIM,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,YAVATMAL,2001,0,6,1,0,0,0,0,0,5,17,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,396,02_District_wise_crimes_committed_against_ST_2001_2012.csv::396,False,UNIQUE,YAVATMAL,DISTRICT_OR_REPORTING_UNIT,VALID
MAHARASHTRA,TOTAL,2001,6,60,4,0,0,3,14,0,41,110,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,397,02_District_wise_crimes_committed_against_ST_2001_2012.csv::397,False,UNIQUE,TOTAL,AGGREGATE,VALID
MANIPUR,BISHNUPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,398,02_District_wise_crimes_committed_against_ST_2001_2012.csv::398,False,UNIQUE,BISHNUPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,CHANDEL,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,399,02_District_wise_crimes_committed_against_ST_2001_2012.csv::399,False,UNIQUE,CHANDEL,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,CHURACHANDPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,400,02_District_wise_crimes_committed_against_ST_2001_2012.csv::400,False,UNIQUE,CHURACHANDPUR,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,IMPHAL(EAST),2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,401,02_District_wise_crimes_committed_against_ST_2001_2012.csv::401,False,UNIQUE,IMPHAL(EAST),DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,IMPHAL(WEST),2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,402,02_District_wise_crimes_committed_against_ST_2001_2012.csv::402,False,UNIQUE,IMPHAL(WEST),DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,SENAPATI,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,403,02_District_wise_crimes_committed_against_ST_2001_2012.csv::403,False,UNIQUE,SENAPATI,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,TAMENGLONG,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,404,02_District_wise_crimes_committed_against_ST_2001_2012.csv::404,False,UNIQUE,TAMENGLONG,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,THOUBAL,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,405,02_District_wise_crimes_committed_against_ST_2001_2012.csv::405,False,UNIQUE,THOUBAL,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,UKHRUL,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,406,02_District_wise_crimes_committed_against_ST_2001_2012.csv::406,False,UNIQUE,UKHRUL,DISTRICT_OR_REPORTING_UNIT,VALID
MANIPUR,TOTAL,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,407,02_District_wise_crimes_committed_against_ST_2001_2012.csv::407,False,UNIQUE,TOTAL,AGGREGATE,VALID
MEGHALAYA,GARO HILLS EAST,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,408,02_District_wise_crimes_committed_against_ST_2001_2012.csv::408,False,UNIQUE,GARO HILLS EAST,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,GARO HILLS SOUTH,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,409,02_District_wise_crimes_committed_against_ST_2001_2012.csv::409,False,UNIQUE,GARO HILLS SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,GARO HILLS WEST,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,410,02_District_wise_crimes_committed_against_ST_2001_2012.csv::410,False,UNIQUE,GARO HILLS WEST,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,JAINTIA HILLS,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,411,02_District_wise_crimes_committed_against_ST_2001_2012.csv::411,False,UNIQUE,JAINTIA HILLS,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,KHASI HILLS EAST,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,412,02_District_wise_crimes_committed_against_ST_2001_2012.csv::412,False,UNIQUE,KHASI HILLS EAST,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,KHASI HILLS WEST,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,413,02_District_wise_crimes_committed_against_ST_2001_2012.csv::413,False,UNIQUE,KHASI HILLS WEST,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,RI-BHOI,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,414,02_District_wise_crimes_committed_against_ST_2001_2012.csv::414,False,UNIQUE,RI-BHOI,DISTRICT_OR_REPORTING_UNIT,VALID
MEGHALAYA,TOTAL,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,415,02_District_wise_crimes_committed_against_ST_2001_2012.csv::415,False,UNIQUE,TOTAL,AGGREGATE,VALID
MIZORAM,AIZAWL,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,416,02_District_wise_crimes_committed_against_ST_2001_2012.csv::416,False,UNIQUE,AIZAWL,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,CHAMPHAI,2001,0,1,0,0,0,0,2,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,417,02_District_wise_crimes_committed_against_ST_2001_2012.csv::417,False,UNIQUE,CHAMPHAI,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,KOLASIB,2001,0,1,0,0,0,1,1,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,418,02_District_wise_crimes_committed_against_ST_2001_2012.csv::418,False,UNIQUE,KOLASIB,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,LAWNGTLAI,2001,0,0,0,1,0,0,1,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,419,02_District_wise_crimes_committed_against_ST_2001_2012.csv::419,False,UNIQUE,LAWNGTLAI,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,LUNGLEI,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,420,02_District_wise_crimes_committed_against_ST_2001_2012.csv::420,False,UNIQUE,LUNGLEI,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,MAMIT,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,421,02_District_wise_crimes_committed_against_ST_2001_2012.csv::421,False,UNIQUE,MAMIT,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,SAIHA,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,422,02_District_wise_crimes_committed_against_ST_2001_2012.csv::422,False,UNIQUE,SAIHA,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,SERCHHIP,2001,0,0,1,0,0,0,1,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,423,02_District_wise_crimes_committed_against_ST_2001_2012.csv::423,False,UNIQUE,SERCHHIP,DISTRICT_OR_REPORTING_UNIT,VALID
MIZORAM,TOTAL,2001,0,2,1,1,0,1,5,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,424,02_District_wise_crimes_committed_against_ST_2001_2012.csv::424,False,UNIQUE,TOTAL,AGGREGATE,VALID
NAGALAND,DIMAPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,425,02_District_wise_crimes_committed_against_ST_2001_2012.csv::425,False,UNIQUE,DIMAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,KIPHIRE,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,426,02_District_wise_crimes_committed_against_ST_2001_2012.csv::426,False,UNIQUE,KIPHIRE,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,KOHIMA,2001,24,5,2,1,18,0,5,0,0,131,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,427,02_District_wise_crimes_committed_against_ST_2001_2012.csv::427,False,UNIQUE,KOHIMA,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,MOKOKCHUNG,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,428,02_District_wise_crimes_committed_against_ST_2001_2012.csv::428,False,UNIQUE,MOKOKCHUNG,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,MON,2001,2,1,1,0,3,0,4,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,429,02_District_wise_crimes_committed_against_ST_2001_2012.csv::429,False,UNIQUE,MON,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,PEREN,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,430,02_District_wise_crimes_committed_against_ST_2001_2012.csv::430,False,UNIQUE,PEREN,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,PHEK,2001,6,0,1,1,1,0,4,0,0,51,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,431,02_District_wise_crimes_committed_against_ST_2001_2012.csv::431,False,UNIQUE,PHEK,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,TUENSANG,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,432,02_District_wise_crimes_committed_against_ST_2001_2012.csv::432,False,UNIQUE,TUENSANG,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,WOKHA,2001,11,0,1,0,2,0,4,0,0,23,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,433,02_District_wise_crimes_committed_against_ST_2001_2012.csv::433,False,UNIQUE,WOKHA,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,ZUNHEBOTO,2001,3,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,434,02_District_wise_crimes_committed_against_ST_2001_2012.csv::434,False,UNIQUE,ZUNHEBOTO,DISTRICT_OR_REPORTING_UNIT,VALID
NAGALAND,TOTAL,2001,46,6,5,2,24,0,17,0,0,210,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,435,02_District_wise_crimes_committed_against_ST_2001_2012.csv::435,False,UNIQUE,TOTAL,AGGREGATE,VALID
ODISHA,ANGUL,2001,0,0,0,0,0,0,52,0,15,257,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,436,02_District_wise_crimes_committed_against_ST_2001_2012.csv::436,False,UNIQUE,ANGUL,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BALASORE,2001,0,0,0,0,0,0,12,0,0,3,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,437,02_District_wise_crimes_committed_against_ST_2001_2012.csv::437,False,UNIQUE,BALASORE,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BARAGARH,2001,0,0,0,0,0,0,0,0,0,19,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,438,02_District_wise_crimes_committed_against_ST_2001_2012.csv::438,False,UNIQUE,BARAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BERHAMPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,439,02_District_wise_crimes_committed_against_ST_2001_2012.csv::439,False,UNIQUE,BERHAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BHADRAK,2001,0,0,0,0,0,0,0,0,2,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,440,02_District_wise_crimes_committed_against_ST_2001_2012.csv::440,False,UNIQUE,BHADRAK,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BOLANGIR,2001,2,3,0,0,0,0,13,0,18,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,441,02_District_wise_crimes_committed_against_ST_2001_2012.csv::441,False,UNIQUE,BOLANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BOUDH,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,442,02_District_wise_crimes_committed_against_ST_2001_2012.csv::442,False,UNIQUE,BOUDH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,CUTTACK,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,443,02_District_wise_crimes_committed_against_ST_2001_2012.csv::443,False,UNIQUE,CUTTACK,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,DEOGARH,2001,0,1,0,0,0,0,0,4,0,1,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,444,02_District_wise_crimes_committed_against_ST_2001_2012.csv::444,False,UNIQUE,DEOGARH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,DHENKANAL,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,445,02_District_wise_crimes_committed_against_ST_2001_2012.csv::445,False,UNIQUE,DHENKANAL,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,GAJAPATI,2001,1,1,1,0,0,1,2,0,6,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,446,02_District_wise_crimes_committed_against_ST_2001_2012.csv::446,False,UNIQUE,GAJAPATI,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,GANJAM,2001,0,0,0,0,0,0,6,0,6,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,447,02_District_wise_crimes_committed_against_ST_2001_2012.csv::447,False,UNIQUE,GANJAM,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,JAGATSINGHPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,448,02_District_wise_crimes_committed_against_ST_2001_2012.csv::448,False,UNIQUE,JAGATSINGHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,JAJPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,449,02_District_wise_crimes_committed_against_ST_2001_2012.csv::449,False,UNIQUE,JAJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,JHARSUGUDA,2001,0,1,0,0,0,0,2,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,450,02_District_wise_crimes_committed_against_ST_2001_2012.csv::450,False,UNIQUE,JHARSUGUDA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KALAHANDI,2001,0,1,1,0,0,0,9,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,451,02_District_wise_crimes_committed_against_ST_2001_2012.csv::451,False,UNIQUE,KALAHANDI,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KANDHAMAL,2001,0,1,1,0,0,0,6,0,8,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,452,02_District_wise_crimes_committed_against_ST_2001_2012.csv::452,False,UNIQUE,KANDHAMAL,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KENDRAPARA,2001,0,0,0,0,0,0,1,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,453,02_District_wise_crimes_committed_against_ST_2001_2012.csv::453,False,UNIQUE,KENDRAPARA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KEONJHAR,2001,0,3,0,0,0,0,0,0,0,23,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,454,02_District_wise_crimes_committed_against_ST_2001_2012.csv::454,False,UNIQUE,KEONJHAR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KHURDA,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,455,02_District_wise_crimes_committed_against_ST_2001_2012.csv::455,False,UNIQUE,KHURDA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KORAPUT,2001,0,2,0,0,0,0,0,0,10,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,456,02_District_wise_crimes_committed_against_ST_2001_2012.csv::456,False,UNIQUE,KORAPUT,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,MALKANGIR,2001,0,2,0,0,1,0,3,0,12,1,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,457,02_District_wise_crimes_committed_against_ST_2001_2012.csv::457,False,UNIQUE,MALKANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,MAYURBHANJ,2001,0,9,0,0,0,3,0,0,47,35,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,458,02_District_wise_crimes_committed_against_ST_2001_2012.csv::458,False,UNIQUE,MAYURBHANJ,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,NAYAGARH,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,459,02_District_wise_crimes_committed_against_ST_2001_2012.csv::459,False,UNIQUE,NAYAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,NOWRANGPUR,2001,0,0,0,0,1,0,3,0,12,12,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,460,02_District_wise_crimes_committed_against_ST_2001_2012.csv::460,False,UNIQUE,NOWRANGPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,NUAPADA,2001,0,0,1,0,0,0,8,0,17,8,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,461,02_District_wise_crimes_committed_against_ST_2001_2012.csv::461,False,UNIQUE,NUAPADA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,PURI,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,462,02_District_wise_crimes_committed_against_ST_2001_2012.csv::462,False,UNIQUE,PURI,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,RAYAGADA,2001,0,0,0,0,0,0,0,0,0,9,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,463,02_District_wise_crimes_committed_against_ST_2001_2012.csv::463,False,UNIQUE,RAYAGADA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,ROURKELA,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,464,02_District_wise_crimes_committed_against_ST_2001_2012.csv::464,False,UNIQUE,ROURKELA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SAMBALPUR,2001,0,0,1,0,0,0,7,0,0,24,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,465,02_District_wise_crimes_committed_against_ST_2001_2012.csv::465,False,UNIQUE,SAMBALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SONEPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,466,02_District_wise_crimes_committed_against_ST_2001_2012.csv::466,False,UNIQUE,SONEPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SRP(CUTTACK),2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,467,02_District_wise_crimes_committed_against_ST_2001_2012.csv::467,False,UNIQUE,SRP(CUTTACK),DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SRP(ROURKELA),2001,0,0,0,0,0,0,0,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,468,02_District_wise_crimes_committed_against_ST_2001_2012.csv::468,False,UNIQUE,SRP(ROURKELA),DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SUNDARGARH,2001,1,4,1,0,0,0,0,0,0,8,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,469,02_District_wise_crimes_committed_against_ST_2001_2012.csv::469,False,UNIQUE,SUNDARGARH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,TOTAL,2001,4,28,6,0,2,4,124,4,153,409,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,470,02_District_wise_crimes_committed_against_ST_2001_2012.csv::470,False,UNIQUE,TOTAL,AGGREGATE,VALID
PUNJAB,AMRITSAR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,471,02_District_wise_crimes_committed_against_ST_2001_2012.csv::471,False,UNIQUE,AMRITSAR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,BARNALA,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,472,02_District_wise_crimes_committed_against_ST_2001_2012.csv::472,False,UNIQUE,BARNALA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,BATALA,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,473,02_District_wise_crimes_committed_against_ST_2001_2012.csv::473,False,UNIQUE,BATALA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,BHATINDA,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,474,02_District_wise_crimes_committed_against_ST_2001_2012.csv::474,False,UNIQUE,BHATINDA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,FARIDKOT,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,475,02_District_wise_crimes_committed_against_ST_2001_2012.csv::475,False,UNIQUE,FARIDKOT,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,FATEHGARH SAHIB,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,476,02_District_wise_crimes_committed_against_ST_2001_2012.csv::476,False,UNIQUE,FATEHGARH SAHIB,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,FEROZEPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,477,02_District_wise_crimes_committed_against_ST_2001_2012.csv::477,False,UNIQUE,FEROZEPUR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,G.R.P,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,478,02_District_wise_crimes_committed_against_ST_2001_2012.csv::478,False,UNIQUE,G.R.P,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,GURDASPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,479,02_District_wise_crimes_committed_against_ST_2001_2012.csv::479,False,UNIQUE,GURDASPUR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,HOSHIARPUR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,480,02_District_wise_crimes_committed_against_ST_2001_2012.csv::480,False,UNIQUE,HOSHIARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,JAGRAON,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,481,02_District_wise_crimes_committed_against_ST_2001_2012.csv::481,False,UNIQUE,JAGRAON,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,JALANDHAR,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,482,02_District_wise_crimes_committed_against_ST_2001_2012.csv::482,False,UNIQUE,JALANDHAR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,KAPURTHALA,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,483,02_District_wise_crimes_committed_against_ST_2001_2012.csv::483,False,UNIQUE,KAPURTHALA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,KHANNA,2001,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2001_2012.csv,484,02_District_wise_crimes_committed_against_ST_2001_2012.csv::484,False,UNIQUE,KHANNA,DISTRICT_OR_REPORTING_UNIT,VALID
