Column,Missing_Cells,Missing_Percentage
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__MALE_BETWEEN_18_30_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__FEMALE_TOTAL,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__MALE_TOTAL,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__FEMALE_ABOVE_60_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__MALE_ABOVE_60_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__FEMALE_BETWEEN_45_60_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__MALE_BETWEEN_45_60_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__FEMALE_BETWEEN_30_45_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__MALE_BETWEEN_30_45_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__FEMALE_BETWEEN_18_30_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__FEMALE_BELOW_18_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__MALE_BELOW_18_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__MALE_BELOW_18_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2012__GRAND_TOTAL,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2012__FEMALE_TOTAL,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2012__MALE_TOTAL,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2012__FEMALE_ABOVE_60_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2012__MALE_ABOVE_60_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2012__FEMALE_BETWEEN_45_60_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2012__MALE_BETWEEN_45_60_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2012__FEMALE_BETWEEN_30_45_YEARS,456,92.87169042769857
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2013__GRAND_TOTAL,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__FEMALE_BELOW_18_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__FEMALE_TOTAL,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__MALE_BELOW_18_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__MALE_TOTAL,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__FEMALE_ABOVE_60_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__MALE_ABOVE_60_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__FEMALE_BETWEEN_45_60_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__MALE_BETWEEN_45_60_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__FEMALE_BETWEEN_30_45_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__FEMALE_BETWEEN_18_30_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__MALE_BETWEEN_18_30_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2013__FEMALE_BELOW_18_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__GRAND_TOTAL,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__MALE_BETWEEN_18_30_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__FEMALE_TOTAL,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__MALE_TOTAL,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__FEMALE_ABOVE_60_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__MALE_ABOVE_60_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__FEMALE_BETWEEN_45_60_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__MALE_BETWEEN_45_60_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__FEMALE_BETWEEN_30_45_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__MALE_BETWEEN_30_45_YEARS,456,92.87169042769857
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2012__FEMALE_BETWEEN_18_30_YEARS,456,92.87169042769857
02_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_ST_2013__RAPE,456,92.87169042769857
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2013__PERSONS_UNDER_TRIAL_AT_THE_BEGINNING_OF_THE_YEAR,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__ROBBERY,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__RAPE,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__DACOITY,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__OTHER_RAPE,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__ARSON,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__HURT,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__PROTECTION_OF_CIVIL_RIGHTS_PCR_ACT,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__PREVENTION_OF_ATROCITIES_POA_ACT,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__OTHER_CRIMES_AGAINST_SCS,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__MURDER,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__ATTEMPT_TO_MURDER,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__CUSTODIAL_RAPE,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__RAPE,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__RIOTS,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__OTHER_THEFT,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__AUTO_THEFT,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__THEFT,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__BURGLARY,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__ROBBERY,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__PREPARATION_AND_ASSEMBLY_FOR_DACOITY,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__DACOITY,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__KIDNAPPING_AND_ABDUCTION_OF_OTHERS,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__KIDNAPPING_AND_ABDUCTION,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__KIDNAPPING_ABDUCTION,456,92.87169042769857
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2013__MURDER,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__TOTAL_IPC_CRIMES,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__OTHER_IPC_CRIMES,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__CAUSING_DEATH_BY_NEGLIGENCE,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__INSULT_TO_MODESTY_OF_WOMEN,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__DOWRY_DEATHS,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__HURT_GREVIOUS_HURT,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__ARSON,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__COUNTERFIETING,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__CHEATING,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2013__CRIMINAL_BREACH_OF_TRUST,456,92.87169042769857
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__OTHER_KIDNAPPING,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__THEFT,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__HOUSE_TRESPASS_HOUSE_BREAKING,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__18_AND_ABOVE_AND_BELOW_30_YEARS_FEMALE,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__18_AND_ABOVE_AND_BELOW_30_YEARS_MALE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__KIDNAPPING_ABDUCTION_TOTAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__KIDNAPPING_ABDUCTION,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__KIDNAPPING_ABDUCTION_IN_ORDER_TO_MURDER,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__KIDNAPPING_FOR_RANSOM,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__CRIMINAL_TRESPASS_OR_BURGLARY,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__CRIMINAL_TRESPASS_BURGLARY,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__ROBBERY,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__MAKING_PREPARATION_AND_ASSEMBLY_FOR_COMMITTING_DACOITY,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__OTHER_DACOITY,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__DACOITY_WITH_MURDER,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__DACOITY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_ACID_ATTACK,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__45_AND_ABOVE_AND_BELOW_60_YEARS_FEMALE,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__18_AND_ABOVE_AND_BELOW_30_YEARS_TOTAL,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__TOTAL_PERSONS_ARRESTED_BY_AGE_AND_SEX,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__ATTEMPT_TO_COMMIT_CULPABLE_HOMICIDE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RAPE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__CUSTODIAL_RAPE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__CUSTODIAL_GANG_RAPE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__CUSTODIAL_OTHER_RAPE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RAPE_OTHER_THAN_CUSTODIAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RAPE_GANG_RAPE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RAPE_OTHERS,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__ATTEMPT_TO_COMMIT_RAPE,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__TOTAL_FEMALE,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__30_AND_ABOVE_AND_BELOW_45_YEARS_MALE,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__TOTAL_MALE,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__60_YEARS_AND_ABOVE_TOTAL,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_ATTEMPT_TO_ACID_ATTACK,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__60_YEARS_AND_ABOVE_MALE,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__45_AND_ABOVE_AND_BELOW_60_YEARS_TOTAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__ATTEMPT_TO_COMMIT_MURDER,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__45_AND_ABOVE_AND_BELOW_60_YEARS_MALE,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__30_AND_ABOVE_AND_BELOW_45_YEARS_TOTAL,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__30_AND_ABOVE_AND_BELOW_45_YEARS_FEMALE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__AUTO_THEFT,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__OTHER_THEFTS,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__UNLAWFUL_ASSEMBLY,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ARRESTED_DURING_THE_YEAR_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ARRESTED_DURING_THE_YEAR_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ARRESTED_DURING_THE_YEAR_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_RELEASED_OR_FREED_BEFORE_TRIAL_FOR_WANT_OF_EVIDENCE_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_RELEASED_OR_FREED_BEFORE_TRIAL_FOR_WANT_OF_EVIDENCE_FEM,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_RELEASED_OR_FREED_BEFORE_TRIAL_FOR_WANT_OF_EVIDENCE_TOT,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_YEAR_END_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_YEAR_END_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_YEAR_END_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_YEAR_END_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_YEAR_END_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_INV_STAGE_AT_YEAR_END_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_CHARGE_SHEETED_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_CHARGE_SHEETED_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_INV_STAGE_AT_BEGINNING_OF_YEAR_MALE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__COUNTERFEIT_CURRENCY_BANK_NOTES,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__GRIEVOUS_HURT,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__ARSON,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__MAKING_OR_USING_DOCUMENTS_RESEMBLING_CURRENCY,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__MAKING_OR_POSSESSING_MATERIALS_FOR_FORGED_CURRENCY_BANK_NOTES,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__POSSESSION_OF_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__USING_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__COUNTERFEITING_CURRENCY_NOTES_BANK_NOTES,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__COUNTERFEITING_GOVERNMENT_STAMP,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_STUDENTS,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__COUNTERFEIT_OFFENCES_RELATED_TO_COUNTERFEIT_COIN,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__COUNTERFEITING,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__FORGERY,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__CHEATING,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__CRIMINAL_BREACH_OF_TRUST,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_OTHERS,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_SECTARIAN,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_CHARGE_SHEETED_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_FEMALE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_WHOSE_CASES_TRIALS_WERE_COMPLETED_DURING_THE_YEAR_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_CONVICTED_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_CONVICTED_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_CONVICTED_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ACQUITTED_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ACQUITTED_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ACQUITTED_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_DISCHARGED_BY_COURT_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_DISCHARGED_BY_COURT_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_DISCHARGED_BY_COURT_TOTAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_AGRARIAN,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_OTHER_CASTE_CONFLICT,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_SC_STS_VS_NON_SCS_STS,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_CASTE_CONFLICT,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_POLITICAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_INDUSTRIAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__RIOTS_COMMUNAL,455,92.66802443991853
