File,State_Column,Raw_State_Label
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2012.csv,STATE/UT,TOTAL (ALL-INDIA)
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Andhra Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Arunachal Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Assam
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Bihar
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Chhattisgarh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Goa
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Gujarat
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Haryana
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Himachal Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Jammu & Kashmir
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Jharkhand
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Karnataka
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Kerala
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Madhya Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Maharashtra
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Manipur
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Meghalaya
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Mizoram
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Nagaland
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Odisha
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Punjab
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Rajasthan
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Sikkim
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Tamil Nadu
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Tripura
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Uttar Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Uttarakhand
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,West Bengal
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Total (State)
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,A&N Islands
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Chandigarh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,D&N Haveli
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Daman & Diu
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Delhi UT
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Lakshadweep
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Puducherry
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Total (UTs)
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2013.csv,STATE/UT,Total (All-India)
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Andhra Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Arunachal Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Assam
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Bihar
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Chhattisgarh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Goa
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Gujarat
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Haryana
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Himachal Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Jammu & Kashmir
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Jharkhand
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Karnataka
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Kerala
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Madhya Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Maharashtra
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Manipur
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Meghalaya
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Mizoram
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Nagaland
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Odisha
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Punjab
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Rajasthan
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Sikkim
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Tamil Nadu
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Telangana
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Tripura
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Uttar Pradesh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Uttarakhand
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,West Bengal
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,A & N Islands
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Chandigarh
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,D&N Haveli
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Daman & Diu
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Delhi UT
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Lakshadweep
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Puducherry
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Total (States)
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Total (UTs)
04_01_Person_arrested_and_their_disposal_by_police_and_court_SLL_crime_2014.csv,States/UTs,Total (All India)
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,ANDHRA PRADESH
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,ARUNACHAL PRADESH
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,ASSAM
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,BIHAR
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,CHHATTISGARH
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,GOA
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,GUJARAT
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,HARYANA
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,HIMACHAL PRADESH
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,JAMMU & KASHMIR
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,JHARKHAND
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,KARNATAKA
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,KERALA
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,MADHYA PRADESH
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,MAHARASHTRA
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,MANIPUR
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,MEGHALAYA
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,MIZORAM
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,NAGALAND
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,ODISHA
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,PUNJAB
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,RAJASTHAN
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,SIKKIM
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,TAMIL NADU
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,TRIPURA
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,UTTAR PRADESH
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,UTTARAKHAND
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,WEST BENGAL
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,TOTAL (STATES)
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,A & N ISLANDS
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,CHANDIGARH
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,D & N HAVELI
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,DAMAN & DIU
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,DELHI
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,LAKSHADWEEP
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,PUDUCHERRY
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,TOTAL (UTs)
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2012.csv,STATE/UT,TOTAL (ALL-INDIA)
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Andhra Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Arunachal Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Assam
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Bihar
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Chhattisgarh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Goa
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Gujarat
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Haryana
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Himachal Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Jammu & Kashmir
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Jharkhand
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Karnataka
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Kerala
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Madhya Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Maharashtra
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Manipur
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Meghalaya
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Mizoram
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Nagaland
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Odisha
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Punjab
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Rajasthan
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Sikkim
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Tamil Nadu
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Tripura
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Uttar Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Uttarakhand
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,West Bengal
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Total (State)
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,A&N Islands
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Chandigarh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,D&N Haveli
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Daman & Diu
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Delhi UT
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Lakshadweep
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Puducherry
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Total (UTs)
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2013.csv,STATE/UT,Total (All-India)
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Andhra Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Arunachal Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Assam
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Bihar
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Chhattisgarh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Goa
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Gujarat
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Haryana
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Himachal Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Jammu & Kashmir
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Jharkhand
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Karnataka
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Kerala
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Madhya Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Maharashtra
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Manipur
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Meghalaya
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Mizoram
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Nagaland
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Odisha
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Punjab
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Rajasthan
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Sikkim
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Tamil Nadu
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Telangana
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Tripura
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Uttar Pradesh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Uttarakhand
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,West Bengal
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,A & N Islands
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Chandigarh
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,D&N Haveli
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Daman & Diu
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Delhi UT
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Lakshadweep
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Puducherry
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Total (States)
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Total (UTs)
04_02_Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,States/UTs,Total (All India)
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,ANDHRA PRADESH
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,ARUNACHAL PRADESH
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,ASSAM
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,BIHAR
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,CHHATTISGARH
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,GOA
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,GUJARAT
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,HARYANA
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,HIMACHAL PRADESH
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,JAMMU & KASHMIR
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,JHARKHAND
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,KARNATAKA
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,KERALA
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,MADHYA PRADESH
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,MAHARASHTRA
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,MANIPUR
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,MEGHALAYA
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,MIZORAM
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,NAGALAND
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,ODISHA
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,PUNJAB
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,RAJASTHAN
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,SIKKIM
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,TAMIL NADU
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,TRIPURA
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,UTTAR PRADESH
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,UTTARAKHAND
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,WEST BENGAL
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,TOTAL (STATES)
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,A & N ISLANDS
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,CHANDIGARH
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,D & N HAVELI
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,DAMAN & DIU
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,DELHI
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,LAKSHADWEEP
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,PUDUCHERRY
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,TOTAL (UTs)
07_01_Persons_arrested_by_sex_and_age_group_IPC_2012.csv,STATE/UT,TOTAL (ALL-INDIA)
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Andhra Pradesh
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Arunachal Pradesh
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Assam
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Bihar
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Chhattisgarh
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Goa
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Gujarat
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Haryana
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Himachal Pradesh
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Jammu & Kashmir
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Jharkhand
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Karnataka
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Kerala
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Madhya Pradesh
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Maharashtra
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Manipur
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Meghalaya
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Mizoram
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Nagaland
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Odisha
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Punjab
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Rajasthan
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Sikkim
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Tamil Nadu
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Tripura
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Uttar Pradesh
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Uttarakhand
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,West Bengal
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Total (State)
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,A&N Islands
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Chandigarh
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,D&N Haveli
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Daman & Diu
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Delhi UT
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Lakshadweep
07_01_Persons_arrested_by_sex_and_age_group_IPC_2013.csv,STATE/UT,Puducherry
