filename,columns,sample_rows
01_District_wise_crimes_committed_IPC_2001_2012.csv,"[""STATE/UT"", ""DISTRICT"", ""YEAR"", ""MURDER"", ""ATTEMPT TO MURDER"", ""CULPABLE HOMICIDE NOT AMOUNTING TO MURDER"", ""RAPE"", ""CUSTODIAL RAPE"", ""OTHER RAPE"", ""KIDNAPPING & ABDUCTION"", ""KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS"", ""KIDNAPPING AND ABDUCTION OF OTHERS"", ""DACOITY"", ""PREPARATION AND ASSEMBLY FOR DACOITY"", ""ROBBERY"", ""BURGLARY"", ""THEFT"", ""AUTO THEFT"", ""OTHER THEFT"", ""RIOTS"", ""CRIMINAL BREACH OF TRUST"", ""CHEATING"", ""COUNTERFIETING"", ""ARSON"", ""HURT/GREVIOUS HURT"", ""DOWRY DEATHS"", ""ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY"", ""INSULT TO MODESTY OF WOMEN"", ""CRUELTY BY HUSBAND OR HIS RELATIVES"", ""IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES"", ""CAUSING DEATH BY NEGLIGENCE"", ""OTHER IPC CRIMES"", ""TOTAL IPC CRIMES""]","[{""STATE/UT"": ""ANDHRA PRADESH"", ""DISTRICT"": ""ADILABAD"", ""YEAR"": ""2001"", ""MURDER"": ""101"", ""ATTEMPT TO MURDER"": ""60"", ""CULPABLE HOMICIDE NOT AMOUNTING TO MURDER"": ""17"", ""RAPE"": ""50"", ""CUSTODIAL RAPE"": ""0"", ""OTHER RAPE"": ""50"", ""KIDNAPPING & ABDUCTION"": ""46"", ""KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS"": ""30"", ""KIDNAPPING AND ABDUCTION OF OTHERS"": ""16"", ""DACOITY"": ""9"", ""PREPARATION AND ASSEMBLY FOR DACOITY"": ""0"", ""ROBBERY"": ""41"", ""BURGLARY"": ""198"", ""THEFT"": ""199"", ""AUTO THEFT"": ""22"", ""OTHER THEFT"": ""177"", ""RIOTS"": ""78"", ""CRIMINAL BREACH OF TRUST"": ""16"", ""CHEATING"": ""104"", ""COUNTERFIETING"": ""1"", ""ARSON"": ""30"", ""HURT/GREVIOUS HURT"": ""1131"", ""DOWRY DEATHS"": ""16"", ""ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY"": ""149"", ""INSULT TO MODESTY OF WOMEN"": ""34"", ""CRUELTY BY HUSBAND OR HIS RELATIVES"": ""175"", ""IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES"": ""0"", ""CAUSING DEATH BY NEGLIGENCE"": ""181"", ""OTHER IPC CRIMES"": ""1518"", ""TOTAL IPC CRIMES"": ""4154""}, {""STATE/UT"": ""ANDHRA PRADESH"", ""DISTRICT"": ""ANANTAPUR"", ""YEAR"": ""2001"", ""MURDER"": ""151"", ""ATTEMPT TO MURDER"": ""125"", ""CULPABLE HOMICIDE NOT AMOUNTING TO MURDER"": ""1"", ""RAPE"": ""23"", ""CUSTODIAL RAPE"": ""0"", ""OTHER RAPE"": ""23"", ""KIDNAPPING & ABDUCTION"": ""53"", ""KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS"": ""30"", ""KIDNAPPING AND ABDUCTION OF OTHERS"": ""23"", ""DACOITY"": ""8"", ""PREPARATION AND ASSEMBLY FOR DACOITY"": ""0"", ""ROBBERY"": ""16"", ""BURGLARY"": ""191"", ""THEFT"": ""366"", ""AUTO THEFT"": ""57"", ""OTHER THEFT"": ""309"", ""RIOTS"": ""168"", ""CRIMINAL BREACH OF TRUST"": ""11"", ""CHEATING"": ""65"", ""COUNTERFIETING"": ""8"", ""ARSON"": ""69"", ""HURT/GREVIOUS HURT"": ""1543"", ""DOWRY DEATHS"": ""7"", ""ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY"": ""118"", ""INSULT TO MODESTY OF WOMEN"": ""24"", ""CRUELTY BY HUSBAND OR HIS RELATIVES"": ""154"", ""IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES"": ""0"", ""CAUSING DEATH BY NEGLIGENCE"": ""270"", ""OTHER IPC CRIMES"": ""754"", ""TOTAL IPC CRIMES"": ""4125""}, {""STATE/UT"": ""ANDHRA PRADESH"", ""DISTRICT"": ""CHITTOOR"", ""YEAR"": ""2001"", ""MURDER"": ""101"", ""ATTEMPT TO MURDER"": ""57"", ""CULPABLE HOMICIDE NOT AMOUNTING TO MURDER"": ""2"", ""RAPE"": ""27"", ""CUSTODIAL RAPE"": ""0"", ""OTHER RAPE"": ""27"", ""KIDNAPPING & ABDUCTION"": ""59"", ""KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS"": ""34"", ""KIDNAPPING AND ABDUCTION OF OTHERS"": ""25"", ""DACOITY"": ""4"", ""PREPARATION AND ASSEMBLY FOR DACOITY"": ""0"", ""ROBBERY"": ""14"", ""BURGLARY"": ""237"", ""THEFT"": ""723"", ""AUTO THEFT"": ""164"", ""OTHER THEFT"": ""559"", ""RIOTS"": ""156"", ""CRIMINAL BREACH OF TRUST"": ""33"", ""CHEATING"": ""209"", ""COUNTERFIETING"": ""9"", ""ARSON"": ""38"", ""HURT/GREVIOUS HURT"": ""2088"", ""DOWRY DEATHS"": ""14"", ""ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY"": ""112"", ""INSULT TO MODESTY OF WOMEN"": ""83"", ""CRUELTY BY HUSBAND OR HIS RELATIVES"": ""186"", ""IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES"": ""0"", ""CAUSING DEATH BY NEGLIGENCE"": ""404"", ""OTHER IPC CRIMES"": ""1262"", ""TOTAL IPC CRIMES"": ""5818""}]"
01_District_wise_crimes_committed_IPC_2013.csv,"[""STATE/UT"", ""DISTRICT"", ""YEAR"", ""MURDER"", ""ATTEMPT TO MURDER"", ""CULPABLE HOMICIDE NOT AMOUNTING TO MURDER"", ""RAPE"", ""CUSTODIAL RAPE"", ""OTHER RAPE"", ""KIDNAPPING & ABDUCTION"", ""KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS"", ""KIDNAPPING AND ABDUCTION OF OTHERS"", ""DACOITY"", ""PREPARATION AND ASSEMBLY FOR DACOITY"", ""ROBBERY"", ""BURGLARY"", ""THEFT"", ""AUTO THEFT"", ""OTHER THEFT"", ""RIOTS"", ""CRIMINAL BREACH OF TRUST"", ""CHEATING"", ""COUNTERFIETING"", ""ARSON"", ""HURT/GREVIOUS HURT"", ""DOWRY DEATHS"", ""ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY"", ""INSULT TO MODESTY OF WOMEN"", ""CRUELTY BY HUSBAND OR HIS RELATIVES"", ""IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES"", ""CAUSING DEATH BY NEGLIGENCE"", ""OTHER IPC CRIMES"", ""TOTAL IPC CRIMES""]","[{""STATE/UT"": ""Andhra Pradesh"", ""DISTRICT"": ""ADILABAD"", ""YEAR"": ""2013"", ""MURDER"": ""96"", ""ATTEMPT TO MURDER"": ""72"", ""CULPABLE HOMICIDE NOT AMOUNTING TO MURDER"": ""13"", ""RAPE"": ""61"", ""CUSTODIAL RAPE"": ""0"", ""OTHER RAPE"": ""61"", ""KIDNAPPING & ABDUCTION"": ""65"", ""KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS"": ""47"", ""KIDNAPPING AND ABDUCTION OF OTHERS"": ""18"", ""DACOITY"": ""2"", ""PREPARATION AND ASSEMBLY FOR DACOITY"": ""0"", ""ROBBERY"": ""14"", ""BURGLARY"": ""274"", ""THEFT"": ""377"", ""AUTO THEFT"": ""86"", ""OTHER THEFT"": ""291"", ""RIOTS"": ""58"", ""CRIMINAL BREACH OF TRUST"": ""93"", ""CHEATING"": ""254"", ""COUNTERFIETING"": ""1"", ""ARSON"": ""30"", ""HURT/GREVIOUS HURT"": ""2394"", ""DOWRY DEATHS"": ""12"", ""ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY"": ""197"", ""INSULT TO MODESTY OF WOMEN"": ""138"", ""CRUELTY BY HUSBAND OR HIS RELATIVES"": ""464"", ""IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES"": ""0"", ""CAUSING DEATH BY NEGLIGENCE"": ""376"", ""OTHER IPC CRIMES"": ""1390"", ""TOTAL IPC CRIMES"": ""6381""}, {""STATE/UT"": ""Andhra Pradesh"", ""DISTRICT"": ""ANANTAPUR"", ""YEAR"": ""2013"", ""MURDER"": ""156"", ""ATTEMPT TO MURDER"": ""149"", ""CULPABLE HOMICIDE NOT AMOUNTING TO MURDER"": ""3"", ""RAPE"": ""28"", ""CUSTODIAL RAPE"": ""0"", ""OTHER RAPE"": ""28"", ""KIDNAPPING & ABDUCTION"": ""110"", ""KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS"": ""84"", ""KIDNAPPING AND ABDUCTION OF OTHERS"": ""26"", ""DACOITY"": ""5"", ""PREPARATION AND ASSEMBLY FOR DACOITY"": ""0"", ""ROBBERY"": ""23"", ""BURGLARY"": ""279"", ""THEFT"": ""597"", ""AUTO THEFT"": ""154"", ""OTHER THEFT"": ""443"", ""RIOTS"": ""56"", ""CRIMINAL BREACH OF TRUST"": ""5"", ""CHEATING"": ""160"", ""COUNTERFIETING"": ""5"", ""ARSON"": ""29"", ""HURT/GREVIOUS HURT"": ""2537"", ""DOWRY DEATHS"": ""23"", ""ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY"": ""337"", ""INSULT TO MODESTY OF WOMEN"": ""43"", ""CRUELTY BY HUSBAND OR HIS RELATIVES"": ""161"", ""IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES"": ""0"", ""CAUSING DEATH BY NEGLIGENCE"": ""573"", ""OTHER IPC CRIMES"": ""1634"", ""TOTAL IPC CRIMES"": ""6913""}, {""STATE/UT"": ""Andhra Pradesh"", ""DISTRICT"": ""CHITTOOR"", ""YEAR"": ""2013"", ""MURDER"": ""72"", ""ATTEMPT TO MURDER"": ""61"", ""CULPABLE HOMICIDE NOT AMOUNTING TO MURDER"": ""2"", ""RAPE"": ""31"", ""CUSTODIAL RAPE"": ""0"", ""OTHER RAPE"": ""31"", ""KIDNAPPING & ABDUCTION"": ""52"", ""KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS"": ""27"", ""KIDNAPPING AND ABDUCTION OF OTHERS"": ""25"", ""DACOITY"": ""3"", ""PREPARATION AND ASSEMBLY FOR DACOITY"": ""0"", ""ROBBERY"": ""11"", ""BURGLARY"": ""157"", ""THEFT"": ""512"", ""AUTO THEFT"": ""158"", ""OTHER THEFT"": ""354"", ""RIOTS"": ""57"", ""CRIMINAL BREACH OF TRUST"": ""17"", ""CHEATING"": ""238"", ""COUNTERFIETING"": ""6"", ""ARSON"": ""18"", ""HURT/GREVIOUS HURT"": ""937"", ""DOWRY DEATHS"": ""13"", ""ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY"": ""119"", ""INSULT TO MODESTY OF WOMEN"": ""84"", ""CRUELTY BY HUSBAND OR HIS RELATIVES"": ""435"", ""IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES"": ""0"", ""CAUSING DEATH BY NEGLIGENCE"": ""546"", ""OTHER IPC CRIMES"": ""2239"", ""TOTAL IPC CRIMES"": ""5610""}]"
01_District_wise_crimes_committed_IPC_2014.csv,"[""States/UTs"", ""District"", ""Year"", ""Murder"", ""Attempt to commit Murder"", ""Culpable Homicide not amounting to Murder"", ""Attempt to commit Culpable Homicide"", ""Rape"", ""Custodial Rape"", ""Custodial_Gang Rape"", ""Custodial_Other Rape"", ""Rape other than Custodial"", ""Rape_Gang Rape"", ""Rape_Others"", ""Attempt to commit Rape"", ""Kidnapping & Abduction_Total"", ""Kidnapping & Abduction"", ""Kidnapping & Abduction in order to Murder"", ""Kidnapping for Ransom"", ""Kidnapping & Abduction of Women to compel her for marriage"", ""Other Kidnapping"", ""Dacoity"", ""Dacoity with Murder"", ""Other Dacoity"", ""Making Preparation and Assembly for committing Dacoity"", ""Robbery"", ""Criminal Trespass/Burglary"", ""Criminal Trespass or Burglary"", ""House Trespass & House Breaking"", ""Theft"", ""Auto Theft"", ""Other Thefts"", ""Unlawful Assembly"", ""Riots"", ""Riots_Communal"", ""Riots_Industrial"", ""Riots_Political"", ""Riots_Caste Conflict"", ""Riots_SC/STs Vs Non-SCs/STs"", ""Riots_Other Caste Conflict"", ""Riots_Agrarian"", ""Riots_Students"", ""Riots_Sectarian"", ""Riots_Others"", ""Criminal Breach of Trust"", ""Cheating"", ""Forgery"", ""Counterfeiting"", ""Counterfeit Offences related to Counterfeit Coin"", ""Counterfeiting Government Stamp"", ""Counterfeit currency & Bank notes"", ""Counterfeiting currency notes/Bank notes"", ""Using forged or counterfeiting currency/Bank notes"", ""Possession of forged or counterfeiting currency/Bank notes"", ""Making or Possessing materials for forged currency/Bank notes"", ""Making or Using documents resembling currency"", ""Arson"", ""Grievous Hurt"", ""Hurt"", ""Acid attack"", ""Attempt to Acid Attack"", ""Dowry Deaths"", ""Assault on Women with intent to outrage her Modesty"", ""Sexual Harassment"", ""Assault or use of criminal force to women with intent to Disrobe"", ""Voyeurism"", ""Stalking"", ""Other Assault on Women"", ""Insult to the Modesty of Women"", ""At Office premises"", ""Other places related to work"", ""In Public Transport system"", ""Places other than 231, 232 & 233"", ""Cruelty by Husband or his Relatives"", ""Importation of Girls from Foreign Country"", ""Causing Death by Negligence"", ""Deaths due to negligent driving/act"", ""Deaths due to Other Causes"", ""Offences against State"", ""Sedition"", ""Other offences against State"", ""Offences promoting enmity between different groups"", ""Promoting enmity between different groups"", ""Imputation, assertions prejudicial to national integration"", ""Extortion"", ""Disclosure of Identity of Victims"", ""Incidence of Rash Driving"", ""HumanTrafficking"", ""Unnatural Offence"", ""Other IPC crimes"", ""Total Cognizable IPC crimes""]","[{""States/UTs"": ""Andhra Pradesh"", ""District"": ""Anantapur"", ""Year"": ""2014"", ""Murder"": ""134"", ""Attempt to commit Murder"": ""171"", ""Culpable Homicide not amounting to Murder"": ""8"", ""Attempt to commit Culpable Homicide"": ""0"", ""Rape"": ""35"", ""Custodial Rape"": ""0"", ""Custodial_Gang Rape"": ""0"", ""Custodial_Other Rape"": ""0"", ""Rape other than Custodial"": ""35"", ""Rape_Gang Rape"": ""0"", ""Rape_Others"": ""35"", ""Attempt to commit Rape"": ""1"", ""Kidnapping & Abduction_Total"": ""125"", ""Kidnapping & Abduction"": ""0"", ""Kidnapping & Abduction in order to Murder"": ""0"", ""Kidnapping for Ransom"": ""0"", ""Kidnapping & Abduction of Women to compel her for marriage"": ""88"", ""Other Kidnapping"": ""37"", ""Dacoity"": ""6"", ""Dacoity with Murder"": ""0"", ""Other Dacoity"": ""6"", ""Making Preparation and Assembly for committing Dacoity"": ""0"", ""Robbery"": ""30"", ""Criminal Trespass/Burglary"": ""415"", ""Criminal Trespass or Burglary"": ""315"", ""House Trespass & House Breaking"": ""100"", ""Theft"": ""753"", ""Auto Theft"": ""240"", ""Other Thefts"": ""513"", ""Unlawful Assembly"": ""0"", ""Riots"": ""214"", ""Riots_Communal"": ""0"", ""Riots_Industrial"": ""0"", ""Riots_Political"": ""0"", ""Riots_Caste Conflict"": ""0"", ""Riots_SC/STs Vs Non-SCs/STs"": ""0"", ""Riots_Other Caste Conflict"": ""0"", ""Riots_Agrarian"": ""0"", ""Riots_Students"": ""0"", ""Riots_Sectarian"": ""0"", ""Riots_Others"": ""214"", ""Criminal Breach of Trust"": ""13"", ""Cheating"": ""296"", ""Forgery"": ""0"", ""Counterfeiting"": ""10"", ""Counterfeit Offences related to Counterfeit Coin"": ""0"", ""Counterfeiting Government Stamp"": ""0"", ""Counterfeit currency & Bank notes"": ""10"", ""Counterfeiting currency notes/Bank notes"": ""10"", ""Using forged or counterfeiting currency/Bank notes"": ""0"", ""Possession of forged or counterfeiting currency/Bank notes"": ""0"", ""Making or Possessing materials for forged currency/Bank notes"": ""0"", ""Making or Using documents resembling currency"": ""0"", ""Arson"": ""12"", ""Grievous Hurt"": ""25"", ""Hurt"": ""24"", ""Acid attack"": ""1"", ""Attempt to Acid Attack"": ""0"", ""Dowry Deaths"": ""25"", ""Assault on Women with intent to outrage her Modesty"": ""436"", ""Sexual Harassment"": ""82"", ""Assault or use of criminal force to women with intent to Disrobe"": ""34"", ""Voyeurism"": ""4"", ""Stalking"": ""80"", ""Other Assault on Women"": ""236"", ""Insult to the Modesty of Women"": ""26"", ""At Office premises"": ""0"", ""Other places related to work"": ""0"", ""In Public Transport system"": ""0"", ""Places other than 231, 232 & 233"": ""26"", ""Cruelty by Husband or his Relatives"": ""165"", ""Importation of Girls from Foreign Country"": ""0"", ""Causing Death by Negligence"": ""638"", ""Deaths due to negligent driving/act"": ""638"", ""Deaths due to Other Causes"": ""0"", ""Offences against State"": ""0"", ""Sedition"": ""0"", ""Other offences against State"": ""0"", ""Offences promoting enmity between different groups"": ""0"", ""Promoting enmity between different groups"": ""0"", ""Imputation, assertions prejudicial to national integration"": ""0"", ""Extortion"": ""0"", ""Disclosure of Identity of Victims"": ""0"", ""Incidence of Rash Driving"": ""1038"", ""HumanTrafficking"": ""0"", ""Unnatural Offence"": ""0"", ""Other IPC crimes"": ""3800"", ""Total Cognizable IPC crimes"": ""8376""}, {""States/UTs"": ""Andhra Pradesh"", ""District"": ""Chittoor"", ""Year"": ""2014"", ""Murder"": ""84"", ""Attempt to commit Murder"": ""170"", ""Culpable Homicide not amounting to Murder"": ""2"", ""Attempt to commit Culpable Homicide"": ""0"", ""Rape"": ""32"", ""Custodial Rape"": ""0"", ""Custodial_Gang Rape"": ""0"", ""Custodial_Other Rape"": ""0"", ""Rape other than Custodial"": ""32"", ""Rape_Gang Rape"": ""1"", ""Rape_Others"": ""31"", ""Attempt to commit Rape"": ""0"", ""Kidnapping & Abduction_Total"": ""38"", ""Kidnapping & Abduction"": ""4"", ""Kidnapping & Abduction in order to Murder"": ""0"", ""Kidnapping for Ransom"": ""3"", ""Kidnapping & Abduction of Women to compel her for marriage"": ""28"", ""Other Kidnapping"": ""3"", ""Dacoity"": ""12"", ""Dacoity with Murder"": ""0"", ""Other Dacoity"": ""12"", ""Making Preparation and Assembly for committing Dacoity"": ""0"", ""Robbery"": ""22"", ""Criminal Trespass/Burglary"": ""195"", ""Criminal Trespass or Burglary"": ""154"", ""House Trespass & House Breaking"": ""41"", ""Theft"": ""528"", ""Auto Theft"": ""192"", ""Other Thefts"": ""336"", ""Unlawful Assembly"": ""0"", ""Riots"": ""134"", ""Riots_Communal"": ""0"", ""Riots_Industrial"": ""0"", ""Riots_Political"": ""0"", ""Riots_Caste Conflict"": ""0"", ""Riots_SC/STs Vs Non-SCs/STs"": ""0"", ""Riots_Other Caste Conflict"": ""0"", ""Riots_Agrarian"": ""0"", ""Riots_Students"": ""0"", ""Riots_Sectarian"": ""0"", ""Riots_Others"": ""134"", ""Criminal Breach of Trust"": ""7"", ""Cheating"": ""207"", ""Forgery"": ""0"", ""Counterfeiting"": ""5"", ""Counterfeit Offences related to Counterfeit Coin"": ""0"", ""Counterfeiting Government Stamp"": ""0"", ""Counterfeit currency & Bank notes"": ""5"", ""Counterfeiting currency notes/Bank notes"": ""0"", ""Using forged or counterfeiting currency/Bank notes"": ""5"", ""Possession of forged or counterfeiting currency/Bank notes"": ""0"", ""Making or Possessing materials for forged currency/Bank notes"": ""0"", ""Making or Using documents resembling currency"": ""0"", ""Arson"": ""23"", ""Grievous Hurt"": ""18"", ""Hurt"": ""18"", ""Acid attack"": ""0"", ""Attempt to Acid Attack"": ""0"", ""Dowry Deaths"": ""17"", ""Assault on Women with intent to outrage her Modesty"": ""135"", ""Sexual Harassment"": ""0"", ""Assault or use of criminal force to women with intent to Disrobe"": ""0"", ""Voyeurism"": ""0"", ""Stalking"": ""0"", ""Other Assault on Women"": ""135"", ""Insult to the Modesty of Women"": ""94"", ""At Office premises"": ""0"", ""Other places related to work"": ""0"", ""In Public Transport system"": ""0"", ""Places other than 231, 232 & 233"": ""94"", ""Cruelty by Husband or his Relatives"": ""278"", ""Importation of Girls from Foreign Country"": ""0"", ""Causing Death by Negligence"": ""538"", ""Deaths due to negligent driving/act"": ""538"", ""Deaths due to Other Causes"": ""0"", ""Offences against State"": ""0"", ""Sedition"": ""0"", ""Other offences against State"": ""0"", ""Offences promoting enmity between different groups"": ""0"", ""Promoting enmity between different groups"": ""0"", ""Imputation, assertions prejudicial to national integration"": ""0"", ""Extortion"": ""19"", ""Disclosure of Identity of Victims"": ""0"", ""Incidence of Rash Driving"": ""249"", ""HumanTrafficking"": ""0"", ""Unnatural Offence"": ""0"", ""Other IPC crimes"": ""2567"", ""Total Cognizable IPC crimes"": ""5374""}, {""States/UTs"": ""Andhra Pradesh"", ""District"": ""Cuddapah"", ""Year"": ""2014"", ""Murder"": ""80"", ""Attempt to commit Murder"": ""162"", ""Culpable Homicide not amounting to Murder"": ""1"", ""Attempt to commit Culpable Homicide"": ""0"", ""Rape"": ""28"", ""Custodial Rape"": ""0"", ""Custodial_Gang Rape"": ""0"", ""Custodial_Other Rape"": ""0"", ""Rape other than Custodial"": ""28"", ""Rape_Gang Rape"": ""0"", ""Rape_Others"": ""28"", ""Attempt to commit Rape"": ""4"", ""Kidnapping & Abduction_Total"": ""27"", ""Kidnapping & Abduction"": ""0"", ""Kidnapping & Abduction in order to Murder"": ""0"", ""Kidnapping for Ransom"": ""0"", ""Kidnapping & Abduction of Women to compel her for marriage"": ""11"", ""Other Kidnapping"": ""16"", ""Dacoity"": ""3"", ""Dacoity with Murder"": ""0"", ""Other Dacoity"": ""3"", ""Making Preparation and Assembly for committing Dacoity"": ""0"", ""Robbery"": ""16"", ""Criminal Trespass/Burglary"": ""144"", ""Criminal Trespass or Burglary"": ""144"", ""House Trespass & House Breaking"": ""0"", ""Theft"": ""638"", ""Auto Theft"": ""193"", ""Other Thefts"": ""445"", ""Unlawful Assembly"": ""0"", ""Riots"": ""104"", ""Riots_Communal"": ""0"", ""Riots_Industrial"": ""0"", ""Riots_Political"": ""104"", ""Riots_Caste Conflict"": ""0"", ""Riots_SC/STs Vs Non-SCs/STs"": ""0"", ""Riots_Other Caste Conflict"": ""0"", ""Riots_Agrarian"": ""0"", ""Riots_Students"": ""0"", ""Riots_Sectarian"": ""0"", ""Riots_Others"": ""0"", ""Criminal Breach of Trust"": ""86"", ""Cheating"": ""163"", ""Forgery"": ""0"", ""Counterfeiting"": ""5"", ""Counterfeit Offences related to Counterfeit Coin"": ""0"", ""Counterfeiting Government Stamp"": ""0"", ""Counterfeit currency & Bank notes"": ""5"", ""Counterfeiting currency notes/Bank notes"": ""5"", ""Using forged or counterfeiting currency/Bank notes"": ""0"", ""Possession of forged or counterfeiting currency/Bank notes"": ""0"", ""Making or Possessing materials for forged currency/Bank notes"": ""0"", ""Making or Using documents resembling currency"": ""0"", ""Arson"": ""0"", ""Grievous Hurt"": ""39"", ""Hurt"": ""39"", ""Acid attack"": ""0"", ""Attempt to Acid Attack"": ""0"", ""Dowry Deaths"": ""16"", ""Assault on Women with intent to outrage her Modesty"": ""215"", ""Sexual Harassment"": ""212"", ""Assault or use of criminal force to women with intent to Disrobe"": ""0"", ""Voyeurism"": ""0"", ""Stalking"": ""0"", ""Other Assault on Women"": ""3"", ""Insult to the Modesty of Women"": ""12"", ""At Office premises"": ""1"", ""Other places related to work"": ""11"", ""In Public Transport system"": ""0"", ""Places other than 231, 232 & 233"": ""0"", ""Cruelty by Husband or his Relatives"": ""91"", ""Importation of Girls from Foreign Country"": ""0"", ""Causing Death by Negligence"": ""417"", ""Deaths due to negligent driving/act"": ""417"", ""Deaths due to Other Causes"": ""0"", ""Offences against State"": ""0"", ""Sedition"": ""0"", ""Other offences against State"": ""0"", ""Offences promoting enmity between different groups"": ""0"", ""Promoting enmity between different groups"": ""0"", ""Imputation, assertions prejudicial to national integration"": ""0"", ""Extortion"": ""0"", ""Disclosure of Identity of Victims"": ""0"", ""Incidence of Rash Driving"": ""948"", ""HumanTrafficking"": ""0"", ""Unnatural Offence"": ""0"", ""Other IPC crimes"": ""2604"", ""Total Cognizable IPC crimes"": ""5803""}]"
02_01_District_wise_crimes_committed_against_SC_2001_2012.csv,"[""STATE/UT"", ""DISTRICT"", ""Year"", ""Murder"", ""Rape"", ""Kidnapping and Abduction"", ""Dacoity"", ""Robbery"", ""Arson"", ""Hurt"", ""Prevention of atrocities (POA) Act"", ""Protection of Civil Rights (PCR) Act"", ""Other Crimes Against SCs""]","[{""STATE/UT"": ""ANDHRA PRADESH"", ""DISTRICT"": ""ADILABAD"", ""Year"": ""2001"", ""Murder"": ""0"", ""Rape"": ""1"", ""Kidnapping and Abduction"": ""4"", ""Dacoity"": ""0"", ""Robbery"": ""0"", ""Arson"": ""0"", ""Hurt"": ""3"", ""Prevention of atrocities (POA) Act"": ""0"", ""Protection of Civil Rights (PCR) Act"": ""15"", ""Other Crimes Against SCs"": ""32""}, {""STATE/UT"": ""ANDHRA PRADESH"", ""DISTRICT"": ""ANANTAPUR"", ""Year"": ""2001"", ""Murder"": ""0"", ""Rape"": ""4"", ""Kidnapping and Abduction"": ""0"", ""Dacoity"": ""0"", ""Robbery"": ""0"", ""Arson"": ""0"", ""Hurt"": ""49"", ""Prevention of atrocities (POA) Act"": ""21"", ""Protection of Civil Rights (PCR) Act"": ""0"", ""Other Crimes Against SCs"": ""53""}, {""STATE/UT"": ""ANDHRA PRADESH"", ""DISTRICT"": ""CHITTOOR"", ""Year"": ""2001"", ""Murder"": ""3"", ""Rape"": ""3"", ""Kidnapping and Abduction"": ""0"", ""Dacoity"": ""0"", ""Robbery"": ""0"", ""Arson"": ""0"", ""Hurt"": ""38"", ""Prevention of atrocities (POA) Act"": ""36"", ""Protection of Civil Rights (PCR) Act"": ""0"", ""Other Crimes Against SCs"": ""34""}]"
02_01_District_wise_crimes_committed_against_SC_2013.csv,"[""STATE/UT"", ""DISTRICT"", ""Year"", ""Murder"", ""Rape"", ""Kidnapping and Abduction"", ""Dacoity"", ""Robbery"", ""Arson"", ""Hurt"", ""Protection of Civil Rights (PCR) Act"", ""Prevention of atrocities (POA) Act"", ""Other Crimes Against SCs""]","[{""STATE/UT"": ""Andhra Pradesh"", ""DISTRICT"": ""ADILABAD"", ""Year"": ""2013"", ""Murder"": ""2"", ""Rape"": ""3"", ""Kidnapping and Abduction"": ""0"", ""Dacoity"": ""0"", ""Robbery"": ""0"", ""Arson"": ""0"", ""Hurt"": ""8"", ""Protection of Civil Rights (PCR) Act"": ""0"", ""Prevention of atrocities (POA) Act"": ""15"", ""Other Crimes Against SCs"": ""42""}, {""STATE/UT"": ""Andhra Pradesh"", ""DISTRICT"": ""ANANTAPUR"", ""Year"": ""2013"", ""Murder"": ""2"", ""Rape"": ""4"", ""Kidnapping and Abduction"": ""0"", ""Dacoity"": ""0"", ""Robbery"": ""0"", ""Arson"": ""0"", ""Hurt"": ""37"", ""Protection of Civil Rights (PCR) Act"": ""0"", ""Prevention of atrocities (POA) Act"": ""18"", ""Other Crimes Against SCs"": ""56""}, {""STATE/UT"": ""Andhra Pradesh"", ""DISTRICT"": ""CHITTOOR"", ""Year"": ""2013"", ""Murder"": ""2"", ""Rape"": ""3"", ""Kidnapping and Abduction"": ""0"", ""Dacoity"": ""0"", ""Robbery"": ""0"", ""Arson"": ""1"", ""Hurt"": ""27"", ""Protection of Civil Rights (PCR) Act"": ""0"", ""Prevention of atrocities (POA) Act"": ""9"", ""Other Crimes Against SCs"": ""55""}]"
